"http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine","Wine Ontology"
"http://www.w3.org/ns/auth/cert#","Ontology for Certificates and crypto stuff."
"http://purl.org/ontology/ecpo","ECPO"
"http://www.w3.org/2000/01/rdf-schema#Literal","Literal"
"http://streamreasoning.org/ontologies/frappe#","FraPPE: Frame, Pixel, Place, Event vocabulary"
"http://tour-pedia.org/download/tp.owl","Tourpedia Ontology"
"http://schema.theodi.org/odrs","Open Data Rights Statement Vocabulary"
"http://purl.org/spar/cito/","CiTO (Citation Typing Ontology)"
"http://purl.org/linked-data/cube","The data cube vocabulary"
"http://contextus.net/ontology/ontomedia/misc/date#","OntoMedia Date Part Representation"
"http://owlrep.eu01.aws.af.cm/fridge","Open Fridge vocabulary"
"http://vivoweb.org/ontology/core","VIVO-ISF Ontology version 1.6"
"http://aims.fao.org/aos/geopolitical.owl","Geopolitical Ontology"
"http://www.w3.org/2002/07/owl#AllDisjointClasses","AllDisjointClasses"
"http://www.w3.org/2002/07/owl#AsymmetricProperty","AsymmetricProperty"
"http://www.w3.org/2002/07/owl#Axiom","Axiom"
"http://www.w3.org/2002/07/owl#IrreflexiveProperty","IrreflexiveProperty"
"http://www.w3.org/2002/07/owl#NamedIndividual","NamedIndividual"
"http://www.w3.org/2002/07/owl#ReflexiveProperty","ReflexiveProperty"
"http://www.w3.org/2002/07/owl#annotatedProperty","annotatedProperty"
"http://www.w3.org/2002/07/owl#annotatedSource","annotatedSource"
"http://www.w3.org/2002/07/owl#annotatedTarget","annotatedTarget"
"http://www.w3.org/2002/07/owl#deprecated","deprecated"
"http://www.w3.org/2002/07/owl#maxQualifiedCardinality","maxQualifiedCardinality"
"http://www.w3.org/2002/07/owl#members","members"
"http://www.w3.org/2002/07/owl#minQualifiedCardinality","minQualifiedCardinality"
"http://www.w3.org/2002/07/owl#onClass","onClass"
"http://www.w3.org/2002/07/owl#onDataRange","onDataRange"
"http://www.w3.org/2002/07/owl#onDatatype","onDatatype"
"http://www.w3.org/2002/07/owl#propertyChainAxiom","propertyChainAxiom"
"http://www.w3.org/2002/07/owl#qualifiedCardinality","qualifiedCardinality"
"http://www.w3.org/2002/07/owl#topDataProperty","topDataProperty"
"http://www.w3.org/2002/07/owl#topObjectProperty","topObjectProperty"
"http://www.w3.org/2002/07/owl#versionIRI","versionIRI"
"http://www.w3.org/2002/07/owl#withRestrictions","withRestrictions"
"http://www.w3.org/1999/02/22-rdf-syntax-ns#Bag","Bag"
"http://www.w3.org/1999/02/22-rdf-syntax-ns#Seq","Seq"
"http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement","Statement"
"http://www.w3.org/1999/02/22-rdf-syntax-ns#XMLLiteral","XMLLiteral"
"http://www.w3.org/1999/02/22-rdf-syntax-ns#value","value"
"http://www.w3.org/2000/01/rdf-schema#Datatype","Datatype"
"http://www.w3.org/2000/01/rdf-schema#Resource","Resource"
"http://www.w3.org/1999/02/22-rdf-syntax-ns","The Audio Features ontology"
"http://www.w3.org/2004/02/skos/core","SKOS (Simple Knowledge Organization System)"
"http://purl.org/biodiversity/taxon/Amphibian","Amphibian"
"http://purl.org/biodiversity/taxon/Animal","Animal"
"http://purl.org/biodiversity/taxon/Arachnid","Arachnid"
"http://purl.org/biodiversity/taxon/Archaea","Archaea"
"http://purl.org/biodiversity/taxon/Armoured_fish","Armoured_fish"
"http://purl.org/biodiversity/taxon/Arthropod","Arthropod"
"http://purl.org/biodiversity/taxon/Bacteria","Bacteria"
"http://purl.org/biodiversity/taxon/BiologicalOrganism","BiologicalOrganism"
"http://purl.org/biodiversity/taxon/Bird","Bird"
"http://purl.org/biodiversity/taxon/Cartilaginous_fish","Cartilaginous Fish"
"http://purl.org/biodiversity/taxon/Cephalochordate","Cephalochordate"
"http://purl.org/biodiversity/taxon/Chordate","Chordate"
"http://purl.org/biodiversity/taxon/ClubMoss","ClubMoss"
"http://purl.org/biodiversity/taxon/Conifer","Conifer"
"http://purl.org/biodiversity/taxon/Crustacean","Crustacean"
"http://purl.org/biodiversity/taxon/Cycad","Cycad"
"http://purl.org/biodiversity/taxon/Dinosauria","Dinosauria"
"http://purl.org/biodiversity/taxon/Eukaryote","Eukaryote"
"http://purl.org/biodiversity/taxon/Fern","Fern"
"http://purl.org/biodiversity/taxon/Fish","Fish"
"http://purl.org/biodiversity/taxon/FloweringPlant","FloweringPlant"
"http://purl.org/biodiversity/taxon/Fungus","Fungus"
"http://purl.org/biodiversity/taxon/Ginkgo","Ginkgo"
"http://purl.org/biodiversity/taxon/Gnetophytes","Gnetophytes"
"http://purl.org/biodiversity/taxon/GreenAlga","GreenAlga"
"http://purl.org/biodiversity/taxon/Image","Image"
"http://purl.org/biodiversity/taxon/Insect","Insect"
"http://purl.org/biodiversity/taxon/Jawless_fish","Jawless fish"
"http://purl.org/biodiversity/taxon/Lobe_Finned_fish","Lobe Finned Fish"
"http://purl.org/biodiversity/taxon/Lungfish","Lungfish"
"http://purl.org/biodiversity/taxon/Mammal","Mammal"
"http://purl.org/biodiversity/taxon/MapImage","MapImage"
"http://purl.org/biodiversity/taxon/Microbial_Eukaryote","Microbial Eukaryote"
"http://purl.org/biodiversity/taxon/ModernReptile","Modern Reptile"
"http://purl.org/biodiversity/taxon/Mollusca","Mollusca"
"http://purl.org/biodiversity/taxon/Moss","Moss"
"http://purl.org/biodiversity/taxon/Plant","Plant"
"http://purl.org/biodiversity/taxon/Plant","Viridiplantae"
"http://purl.org/biodiversity/taxon/Ray_Fined_fish","Ray Fined Fish"
"http://purl.org/biodiversity/taxon/Red_algae","Red algae"
"http://purl.org/biodiversity/taxon/Taxon","Taxon"
"http://purl.org/biodiversity/taxon/TaxonName","TaxonName"
"http://purl.org/biodiversity/taxon/TaxonNameID","TaxonNameID"
"http://purl.org/biodiversity/taxon/TaxonRank","TaxonRank"
"http://purl.org/biodiversity/taxon/Tetrapod","Tetrapod"
"http://purl.org/biodiversity/taxon/Tunicate","Tunicate"
"http://purl.org/biodiversity/taxon/Unclassified_Chordate","Unclassified Chordate"
"http://purl.org/biodiversity/taxon/authority","authority"
"http://purl.org/biodiversity/taxon/binomial","binomial"
"http://purl.org/biodiversity/taxon/canonicalFormID","canonicalFormID"
"http://purl.org/biodiversity/taxon/canonicalFormID_Of","canonicalFormID Of"
"http://purl.org/biodiversity/taxon/commonName","commonName"
"http://purl.org/biodiversity/taxon/monomial","monomial"
"http://purl.org/biodiversity/taxon/relatedTaxonNameID","relatedTaxonNameID"
"http://purl.org/biodiversity/taxon/relatedTaxonNameID_Of","relatedTaxonNameID_ Of"
"http://purl.org/biodiversity/taxon/scientificName","scientificName"
"http://purl.org/biodiversity/taxon/trinomial","trinomial"
"http://purl.org/dc/terms/replaces","replaces"
"http://purl.org/dc/terms/subject","subject"
"http://purl.org/library/holdingsCount","holdings count"
"http://purl.org/linkingyou/academia","Academia"
"http://purl.org/linkingyou/core","Core"
"http://purl.org/linkingyou/education","Education"
"http://purl.org/linkingyou/extended","Extended Terms"
"http://purl.org/linkingyou/extended","UK"
"http://purl.org/ontology/af/Amplitude","Amplitude"
"http://purl.org/ontology/af/Beat","Beat event"
"http://purl.org/ontology/af/Chromagram","Chromagram"
"http://purl.org/ontology/af/DetectionFunction","Detection function"
"http://purl.org/ontology/af/EmotionSegment","Emotion segment"
"http://purl.org/ontology/af/EnglishIdiom","English idiom"
"http://purl.org/ontology/af/GermanIdiom","German idiom"
"http://purl.org/ontology/af/HungarianIdiom","Hungarian idiom"
"http://purl.org/ontology/af/Idiom","Idiom"
"http://purl.org/ontology/af/IdiomSegment","Idiom segment"
"http://purl.org/ontology/af/KeyChange","Key change event"
"http://purl.org/ontology/af/KeySegment","Key event"
"http://purl.org/ontology/af/Laugh","Laugh"
"http://purl.org/ontology/af/LinearFrequencyCentroid","Linear-frequency spectral centroid"
"http://purl.org/ontology/af/LogFrequencyCentroid","Log-frequency spectral centroid"
"http://purl.org/ontology/af/Loudness","Loudness event"
"http://purl.org/ontology/af/Major","Major segment"
"http://purl.org/ontology/af/Minor","Minor segment"
"http://purl.org/ontology/af/ModeChange","Mode change event"
"http://purl.org/ontology/af/MusicSegment","Music"
"http://purl.org/ontology/af/MusicStructuralSegment","Music structural segment"
"http://purl.org/ontology/af/NonTonalOnset","Percussive onset"
"http://purl.org/ontology/af/Onset","Onset"
"http://purl.org/ontology/af/OnsetDetectionFunction","Onset detection function"
"http://purl.org/ontology/af/Ornament","Ornament event"
"http://purl.org/ontology/af/PersonSpeaking","Person speaking"
"http://purl.org/ontology/af/Pitch","Pitch event"
"http://purl.org/ontology/af/Point","Point"
"http://purl.org/ontology/af/Segment","Segment"
"http://purl.org/ontology/af/Signal","Signal-level feature"
"http://purl.org/ontology/af/SpectralCentroid","Spectral centroid"
"http://purl.org/ontology/af/SpeechSegment","Speech"
"http://purl.org/ontology/af/StructuralSegment","Structural Segment"
"http://purl.org/ontology/af/Tempo","Tempo event"
"http://purl.org/ontology/af/TempoDetectionFunction","Tempo detection function"
"http://purl.org/ontology/af/Text","Text"
"http://purl.org/ontology/af/TimeSignature","Time signature"
"http://purl.org/ontology/af/TonalChange","Tonal change event"
"http://purl.org/ontology/af/TonalChangeDetectionFunction","Tonal change detection function"
"http://purl.org/ontology/af/TonalContentSpace","Tonal content space"
"http://purl.org/ontology/af/TonalOnset","Pitched onset"
"http://purl.org/ontology/af/TonicChange","Tonic change event"
"http://purl.org/ontology/af/TonicSegment","Tonic event"
"http://purl.org/ontology/af/ZeroCrossing","Zero crossing"
"http://purl.org/ontology/af/ZeroCrossingCount","Zero-crossing counts"
"http://purl.org/ontology/af/confidence","confidence"
"http://purl.org/ontology/af/dimensions","dimensions"
"http://purl.org/ontology/af/emotional_intensity","emotional intensity"
"http://purl.org/ontology/af/feature","feature"
"http://purl.org/ontology/af/key","key"
"http://purl.org/ontology/af/new_key","new key"
"http://purl.org/ontology/af/new_mode","new mode"
"http://purl.org/ontology/af/new_tonic","new tonic"
"http://purl.org/ontology/af/person","person"
"http://purl.org/ontology/af/pitch","pitch"
"http://purl.org/ontology/af/signal_feature","signal-level feature"
"http://purl.org/ontology/af/tempo","tempo"
"http://purl.org/ontology/af/tonic","tonic"
"http://purl.org/ontology/af/value","value"
"http://purl.org/ontology/bibo/AcademicArticle","Academic Article"
"http://purl.org/ontology/bibo/Article","Article"
"http://purl.org/ontology/bibo/AudioDocument","Audio Document"
"http://purl.org/ontology/bibo/AudioVisualDocument","Audio-Visual Document"
"http://purl.org/ontology/bibo/Bill","Bill"
"http://purl.org/ontology/bibo/Book","Book"
"http://purl.org/dc/terms/created","has creation date"
"http://purl.org/dc/terms/created","Date Created"
"http://purl.org/dc/terms/created","date created"
"http://purl.org/dc/terms/modified","Date Modified"
"http://purl.org/dc/terms/modified","date modified"
"http://purl.org/dc/terms/extent","Extent"
"http://www.w3.org/2000/01/rdf-schema#label","label or name"
"http://www.w3.org/2002/07/owl#Thing","Thing"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/","The administrative geography and civil voting area ontology"
"http://data.ordnancesurvey.co.uk/ontology/postcode/","Postcode Ontology"
"http://purl.org/tio/ns#","Tickets Ontology"
"http://purl.org/vso/ns","Vehicle Sales Ontology"
"http://purl.org/xapi/ontology#","xAPI Controlled Vocabulary Ontology"
"http://www.w3.org/ns/odrl/2/","ODRL Version 2.1 Ontology"
"http://iserve.kmi.open.ac.uk/ns/msm","Minimal Service Model"
"http://lexvo.org/ontology","Lexvo.org Ontology"
"http://moat-project.org/ns#","An ontology for the MOAT project."
"http://purl.org/biodiversity/taxon/","TaxonMap Ontology"
"http://purl.org/net/wf-invocation","Workflow Invocation Ontology"
"http://purl.org/ontology/stories/","Stories Ontology"
"http://purl.org/ontology/storyline","Storyline Ontology"
"http://www.w3.org/ns/prov#","W3C PROVenance Interchange"
"http://ns.inria.fr/ast/sql#","SQL Abstract Syntax Trees Vocabulary"
"http://semweb.mmlab.be/ns/stoptimes#Ontology","The Stop Times ontology"
"http://openprovenance.org/model/opmo","The OWL Ontology for the Open Provenance Model"
"http://persistence.uni-leipzig.org/nlp2rdf/ontologies/rlog#","RLOG - an RDF Logging Ontology"
"http://linkeddata.center/kees/v1","KEES Ontology"
"http://www.bbc.co.uk/ontologies/cms","CMS Ontology"
"http://www.bbc.co.uk/ontologies/coreconcepts","Core Concepts Ontology"
"http://rdfunit.aksw.org/ns/core#","Test-Driven Data Debugging Ontology"
"http://reference.data.gov.uk/def/central-government","Central Government Ontology"
"http://reference.data.gov.uk/def/organogram","Organogram Data Vocabulary"
"http://www.essepuntato.it/2012/04/tvc","time-indexed value in context"
"http://www.gsi.dit.upm.es/ontologies/marl/ns","Marl Opinion Ontology"
"http://www.holygoat.co.uk/owl/redwood/0.1/tags/","An ontology for tags."
"http://www.w3.org/ns/radion#","Repository Asset Distribution (RADion)"
"http://www.wsmo.org/ns/wsmo-lite#","WSMO-Lite"
"http://purl.org/ontology/ecpo","Enumeration and Chronology of Periodicals Ontology"
"http://purl.org/ontology/holding","Holding Ontology"
"http://www.w3.org/2000/01/rdf-schema#Literal","string, URI, dateTime, text"
"http://open-multinet.info/ontology/omn-federation","omn-federation"
"http://open-multinet.info/ontology/omn-lifecycle","omn-lifecycle"
"http://erlangen-crm.org/current/","Erlangen CRM / OWL"
"http://semwebquality.org/ontologies/dq-constraints","The Data Quality Constraints Library"
"http://mex.aksw.org/mex-algo","The MEX Vocabulary (mex-algo)"
"http://mex.aksw.org/mex-core","The MEX Vocabulary (mex-core)"
"http://mex.aksw.org/mex-perf","The MEX Vocabulary (mex-perf)"
"http://commontag.org/ns#","Common Tag vocabulary"
"http://purl.org/dqm-vocabulary/v1/dqm","The Data Quality Management Vocabulary - An Ontology for Data Requirements Management, Data Quality Monitoring, Data Quality Assessment, and Data Cleansing"
"http://purl.org/net/vocab/2004/03/label","label"
"http://gov.genealogy.net/ontology.owl","Ontology for modelling historic administrative information."
"http://www.essepuntato.it/2008/12/pattern","pattern ontology"
"http://purl.org/muto/core","MUTO Core Ontology"
"http://www.w3.org/ns/odrl/2/Action","Action"
"http://www.w3.org/ns/odrl/2/Agreement","Agreement"
"http://www.w3.org/ns/odrl/2/All","All"
"http://www.w3.org/ns/odrl/2/All2ndConnections","All second-level connections"
"http://www.w3.org/ns/odrl/2/AllConnections","All connections"
"http://www.w3.org/ns/odrl/2/AllGroups","All groups"
"http://www.w3.org/ns/odrl/2/Asset","Asset"
"http://www.w3.org/ns/odrl/2/ConflictTerm","Conflict term"
"http://www.w3.org/ns/odrl/2/Constraint","Constraint"
"http://www.w3.org/ns/odrl/2/Duty","Duty"
"http://www.w3.org/ns/odrl/2/Group","Group"
"http://www.w3.org/ns/odrl/2/Individual","Individual"
"http://www.w3.org/ns/odrl/2/ODRL21.html","ODRL 2.1 (HTML)"
"http://www.w3.org/ns/odrl/2/ODRL21.rdf","ODRL 2.1 (RDF/XML)"
"http://www.w3.org/ns/odrl/2/ODRL21.ttl","ODRL 2.1 (Turtle)"
"http://www.w3.org/ns/odrl/2/ODRL21.xsd","ODRL 2.1 (XML Schema Definition)"
"http://www.w3.org/ns/odrl/2/Offer","Offer"
"http://www.w3.org/ns/odrl/2/Operator","Operator"
"http://www.w3.org/ns/odrl/2/Party","Party"
"http://www.w3.org/ns/odrl/2/Permission","Permission"
"http://www.w3.org/ns/odrl/2/Policy","Policy"
"http://www.w3.org/ns/odrl/2/Privacy","Privacy"
"http://www.w3.org/ns/odrl/2/Prohibition","Prohibition"
"http://www.w3.org/ns/odrl/2/Request","Request"
"http://www.w3.org/ns/odrl/2/Rule","Rule"
"http://www.w3.org/ns/odrl/2/Set","Set"
"http://www.w3.org/ns/odrl/2/Ticket","Ticket"
"http://www.w3.org/ns/odrl/2/UndefinedTerm","Undefined values"
"http://www.w3.org/ns/odrl/2/absolutePosition","absolute position"
"http://www.w3.org/ns/odrl/2/absoluteSize","absolute size"
"http://www.w3.org/ns/odrl/2/acceptTracking","Accept tracking"
"http://www.w3.org/ns/odrl/2/action","action"
"http://www.w3.org/ns/odrl/2/actions","ODRL Actions vocabulary"
"http://www.w3.org/ns/odrl/2/adHocShare","Ad-hoc sharing"
"http://www.w3.org/ns/odrl/2/aggregate","Aggregate"
"http://www.w3.org/ns/odrl/2/annotate","Annotate"
"http://www.w3.org/ns/odrl/2/anonymize","Anonymize"
"http://www.w3.org/ns/odrl/2/append","Append"
"http://www.w3.org/ns/odrl/2/appendTo","Append to"
"http://www.w3.org/ns/odrl/2/archive","Archive"
"http://www.w3.org/ns/odrl/2/assignee","assignee"
"http://www.w3.org/ns/odrl/2/assigner","assigner"
"http://www.w3.org/ns/odrl/2/attachPolicy","Attach policy"
"http://www.w3.org/ns/odrl/2/attachSource","Attach source"
"http://www.w3.org/ns/odrl/2/attribute","Attribute"
"http://www.w3.org/ns/odrl/2/attributedParty","attributed party"
"http://www.w3.org/ns/odrl/2/commercialize","Commercialize"
"http://www.w3.org/ns/odrl/2/compensate","Compensate"
"http://www.w3.org/ns/odrl/2/compensatedParty","payee party"
"http://www.w3.org/ns/odrl/2/concurrentUse","Concurrent use"
"http://www.w3.org/ns/odrl/2/conflict","conflict"
"http://www.w3.org/ns/odrl/2/consentingParty","consenting party"
"http://www.w3.org/ns/odrl/2/constraint","constraint"
"http://www.w3.org/ns/odrl/2/copy","Copy"
"http://www.w3.org/ns/odrl/2/count","count"
"http://www.w3.org/ns/odrl/2/dataType","unit"
"http://www.w3.org/ns/odrl/2/dateTime","date/time"
"http://www.w3.org/ns/odrl/2/delete","Delete"
"http://www.w3.org/ns/odrl/2/deliveryChannel","delivery channel"
"http://www.w3.org/ns/odrl/2/derive","Derive"
"http://www.w3.org/ns/odrl/2/device","device"
"http://www.w3.org/ns/odrl/2/digitize","Digitize"
"http://www.w3.org/ns/odrl/2/display","Display"
"http://www.w3.org/ns/odrl/2/distribute","Distribute"
"http://www.w3.org/ns/odrl/2/duty","duty"
"http://www.w3.org/ns/odrl/2/elapsedTime","elapsed time"
"http://www.w3.org/ns/odrl/2/ensureExclusivity","Ensure exclusivity"
"http://www.w3.org/ns/odrl/2/eq","Equal to"
"http://www.w3.org/ns/odrl/2/event","event"
"http://www.w3.org/ns/odrl/2/execute","Execute"
"http://www.w3.org/ns/odrl/2/export","Export"
"http://www.w3.org/ns/odrl/2/extract","Extract"
"http://www.w3.org/ns/odrl/2/extractChar","Extract character"
"http://www.w3.org/ns/odrl/2/extractPage","Extract page"
"http://www.w3.org/ns/odrl/2/extractWord","Extract word"
"http://www.w3.org/ns/odrl/2/fileFormat","file format"
"http://www.w3.org/ns/odrl/2/function","function"
"http://www.w3.org/ns/odrl/2/give","Give"
"http://www.w3.org/ns/odrl/2/grantUse","Grant use"
"http://www.w3.org/ns/odrl/2/gt","Greater than"
"http://www.w3.org/ns/odrl/2/gteq","Greater than or equal to"
"http://www.w3.org/ns/odrl/2/hasPart","Has part"
"http://www.w3.org/ns/odrl/2/ignore","Ignore"
"http://www.w3.org/ns/odrl/2/include","Include"
"http://www.w3.org/ns/odrl/2/index","Index"
"http://www.w3.org/ns/odrl/2/industry","industry"
"http://www.w3.org/ns/odrl/2/inform","Inform"
"http://www.w3.org/ns/odrl/2/informedParty","informed party"
"http://www.w3.org/ns/odrl/2/inheritAllowed","inheritance allowed"
"http://www.w3.org/ns/odrl/2/inheritFrom","inherits from"
"http://www.w3.org/ns/odrl/2/install","Install"
"http://www.w3.org/ns/odrl/2/invalid","Invalid"
"http://www.w3.org/ns/odrl/2/isA","Is a"
"http://www.w3.org/ns/odrl/2/isAllOf","Is all of"
"http://www.w3.org/ns/odrl/2/isAnyOf","Is any of"
"http://www.w3.org/ns/odrl/2/isNoneOf","Is none of"
"http://www.w3.org/ns/odrl/2/isPartOf","Is part of"
"http://www.w3.org/ns/odrl/2/language","language"
"http://www.w3.org/ns/odrl/2/lease","Lease"
"http://www.w3.org/ns/odrl/2/lend","Lend"
"http://www.w3.org/ns/odrl/2/license","License"
"http://www.w3.org/ns/odrl/2/lt","Less than"
"http://www.w3.org/ns/odrl/2/lteq","Less than or equal to"
"http://www.w3.org/ns/odrl/2/media","media"
"http://www.w3.org/ns/odrl/2/meteredTime","metered time"
"http://www.w3.org/ns/odrl/2/modify","Modify"
"http://www.w3.org/ns/odrl/2/move","Move"
"http://www.w3.org/ns/odrl/2/neq","Not equal to"
"http://www.w3.org/ns/odrl/2/nextPolicy","Next policy"
"http://www.w3.org/ns/odrl/2/obtainConsent","Obtain consent"
"http://www.w3.org/ns/odrl/2/operator","operator"
"http://www.w3.org/ns/odrl/2/output","output"
"http://www.w3.org/ns/odrl/2/pay","Pay"
"http://www.w3.org/ns/odrl/2/payAmount","payment amount"
"http://www.w3.org/ns/odrl/2/payeeParty","payee party"
"http://www.w3.org/ns/odrl/2/percentage","percentage"
"http://www.w3.org/ns/odrl/2/perm","Permissions"
